Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770257598,20,,Aggregated,46.000000,0.000000,7,7,8,8,8,9,20,430,660,790,800,79989,78858,7,12.961580005612806,0.42308899992349325,801.1321000003591,9.344222330570453
1770257599,20,,Aggregated,46.000000,0.000000,7,7,8,8,8,9,21,430,660,790,800,80029,78858,7,13.177889970585161,0.42308899992349325,801.1321000003591,9.662434867360583
1770257600,20,,Aggregated,45.000000,0.000000,7,7,8,8,8,9,21,430,660,790,800,80069,78858,7,13.378328320722877,0.42308899992349325,801.1321000003591,9.988722227079144
1770257601,20,,Aggregated,46.000000,0.000000,7,7,8,8,8,9,21,430,680,790,800,80113,78858,7,13.679994863367511,0.42308899992349325,801.1321000003591,10.377304557312796
1770257602,20,,Aggregated,45.000000,0.000000,7,7,8,8,8,9,21,430,700,830,830,80148,78858,7,13.910355728564177,0.42308899992349325,826.2905080000564,10.679430553476069
1770257603,20,,Aggregated,45.300000,0.000000,7,7,8,8,8,9,22,430,760,830,830,80173,78858,7,14.092165968031157,0.42308899992349325,826.2905080000564,10.89535130280768
1770257604,20,,Aggregated,43.900000,0.000000,7,7,8,8,8,9,22,430,760,830,830,80214,78858,7,14.380835493579196,0.42308899992349325,826.2905080000564,11.221021268107812
1770257605,20,,Aggregated,43.300000,0.000000,7,7,8,8,8,9,22,430,760,830,970,80246,78858,7,14.588512738067482,0.42308899992349325,974.5196990006662,11.490902973356928
1770257606,20,,Aggregated,42.400000,0.000000,7,7,8,8,8,9,23,430,760,830,970,80286,78858,7,14.866318559125649,0.42308899992349325,974.5196990006662,11.830182098996088
1770257607,20,,Aggregated,40.100000,0.000000,7,7,8,8,8,9,23,430,760,830,970,80335,78858,7,15.168021247102244,0.42308899992349325,974.5196990006662,12.23866309827597
1770257608,20,,Aggregated,40.700000,0.000000,7,7,8,8,8,9,23,430,760,830,970,80357,78858,7,15.318719361225021,0.42308899992349325,974.5196990006662,12.414263847580173
1770257609,20,,Aggregated,38.600000,0.000000,7,7,8,8,8,9,24,440,760,830,970,80398,78858,7,15.610768457995956,0.42308899992349325,974.5196990006662,12.738413890892808
1770257610,20,,Aggregated,38.600000,0.000000,7,7,8,8,8,9,25,440,760,830,970,80421,78858,7,15.765153269866822,0.42308899992349325,974.5196990006662,12.921612514144316
1770257611,20,,Aggregated,37.800000,0.000000,7,7,8,8,8,9,40,440,760,860,970,80462,78858,7,16.089054817925955,0.42308899992349325,974.5196990006662,13.268350277149462
1770257612,20,,Aggregated,36.000000,0.000000,7,7,8,8,8,9,260,440,770,860,970,80496,78858,7,16.31773983679887,0.42308899992349325,974.5196990006662,13.565270323991255
1770257613,20,,Aggregated,35.800000,0.000000,7,7,8,8,8,9,310,440,770,860,970,80528,78858,7,16.51842800394844,0.42308899992349325,974.5196990006662,13.837162229286708
1770257614,20,,Aggregated,35.100000,0.000000,7,7,8,8,8,9,330,440,770,860,970,80569,78858,7,16.81729359552635,0.42308899992349325,974.5196990006662,14.21137161935732
1770257615,20,,Aggregated,35.300000,0.000000,7,7,8,8,8,9,380,440,770,860,970,80593,78858,7,16.9723737824,0.42308899992349325,974.5196990006662,14.399513605399973
1770257616,20,,Aggregated,34.600000,0.000000,7,7,8,8,8,9,420,440,770,860,990,80635,78858,7,17.282604799739165,0.42308899992349325,994.5653940003467,14.745160290196564
1770257617,20,,Aggregated,35.100000,0.000000,7,7,8,8,8,9,420,440,770,860,990,80670,78858,7,17.453039391557787,0.42308899992349325,994.5653940003467,15.022164373373002
1770257618,20,,Aggregated,34.600000,0.000000,7,7,8,8,8,9,420,440,770,860,990,80711,78858,7,17.753170086369497,0.42308899992349325,994.5653940003467,15.387295412025622
1770257619,20,,Aggregated,36.000000,0.000000,7,7,8,8,8,9,420,450,770,860,990,80748,78858,7,17.983866807264157,0.42308899992349325,994.5653940003467,15.698543617179373
1770257620,20,,Aggregated,34.800000,0.000000,7,7,8,8,8,9,420,450,770,860,990,80783,78858,7,18.184502909349316,0.42308899992349325,994.5653940003467,15.991099612542243
1770257621,20,,Aggregated,34.200000,0.000000,7,7,8,8,8,9,420,450,780,860,990,80826,78858,7,18.49822798737988,0.42308899992349325,994.5653940003467,16.369769628584862
1770257622,20,,Aggregated,35.600000,0.000000,7,7,8,8,8,9,430,450,780,860,990,80861,78858,7,18.707870802500167,0.42308899992349325,994.5653940003467,16.662791704282657
1770257623,20,,Aggregated,35.600000,0.000000,7,7,8,8,8,9,430,460,780,860,990,80890,78858,7,18.90447032330284,0.42308899992349325,994.5653940003467,16.914513536901964
1770257624,20,,Aggregated,36.300000,0.000000,7,7,8,8,8,9,430,460,780,860,990,80931,78858,7,19.16630169520905,0.42308899992349325,994.5653940003467,17.23321100690712
1770257625,20,,Aggregated,36.200000,0.000000,7,7,8,8,8,9,430,460,780,860,990,80974,78858,7,19.45645800249418,0.42308899992349325,994.5653940003467,17.56918270061995
1770257626,20,,Aggregated,36.800000,0.000000,7,7,8,8,8,9,430,460,780,890,990,80988,78858,7,19.589549391168593,0.42308899992349325,994.5653940003467,17.69827628784511
1770257627,20,,Aggregated,38.200000,0.000000,7,7,8,8,8,9,430,470,780,970,1100,81028,78858,7,19.918890819086755,0.42308899992349325,1149.6964379994097,18.057856543417092
1770257628,20,,Aggregated,36.200000,0.000000,7,7,8,8,8,9,430,470,780,970,1100,81068,78858,7,20.12392116742683,0.42308899992349325,1149.6964379994097,18.367691320866435
1770257629,20,,Aggregated,34.300000,0.000000,7,7,8,8,8,9,430,470,780,970,1100,81118,78858,7,20.38225048708008,0.42308899992349325,1149.6964379994097,18.754555092581178
1770257630,20,,Aggregated,35.500000,0.000000,7,7,8,8,8,9,430,470,780,970,1100,81168,78858,7,20.637686081792882,0.42308899992349325,1149.6964379994097,19.14094224324857
